;plots;sp;obs;dark07;Predictions.log10MDD
60511;RN04;Coutarea.hexandra;0;0;2.033641452
60512;RN04;Cratylia.mollis;0;0;1.590035568
60513;RN04;Crotalaria.bahiensis;0;0;1.590035568
60514;RN04;Crotalaria.holosericea;0;0;1.590035568
60515;RN04;Croton.adamantinus;0;0;1.590035568
60516;RN04;Croton.adenocalyx;0;1;1.590035568
60517;RN04;Croton.adenodontus;0;0;1.590035568
60518;RN04;Croton.betaceus;0;0;1.590035568
60519;RN04;Croton.blanchetianus;0;1;1.224017133
60520;RN04;Croton.campestris;0;0;1.590035568
60521;RN04;Croton.conduplicatus;0;0;1.590035568
60522;RN04;Croton.echioides;0;1;1.590035568
60523;RN04;Croton.grewioides;0;0;1.590035568
60524;RN04;Croton.heliotropiifolius;0;0;1.590035568
60525;RN04;Croton.jacobinensis;1;0;1.590035568
60526;RN04;Croton.micans;0;0;1.590035568
60527;RN04;Croton.mollis;0;0;1.590035568
60528;RN04;Croton.nepetifolius;0;0;1.667623016
60529;RN04;Croton.rudolphianus;0;0;1.667623016
60530;RN04;Croton.tricolor;0;0;1.667623016
60531;RN04;Croton.urticifolius;0;0;1.667623016
60532;RN04;Cupania.impressinervia;0;0;1.667623016
60533;RN04;Cuphea.campestris;0;0;1.667623016
60534;RN04;Curatella.americana;0;0;2.349410474
60535;RN04;Cuspidaria.lateriflora;0;1;1.667623016
60536;RN04;Cynophalla.flexuosa;0;1;1.667623016
60537;RN04;Cynophalla.hastata;0;1;1.667623016
60538;RN04;Cyrtocarpa.caatingae;0;0;2.349410474
60539;RN04;Dahlstedtia.araripensis;0;0;1.667623016
60540;RN04;Dalbergia.cearensis;0;0;1.667623016
60541;RN04;Dalbergia.frutescens;0;0;1.667623016
60542;RN04;Desmanthus.virgatus;0;0;1.667623016
60543;RN04;Desmodium.glabrum;0;0;1.667623016
60544;RN04;Dilodendron.bipinnatum;0;0;1.667623016
60545;RN04;Ditaxis.desertorum;0;1;1.667623016
60546;RN04;Ditaxis.malpighiacea;0;0;1.667623016
60547;RN04;Enterolobium.contortisiliquum;0;1;1.667623016
60548;RN04;Enterolobium.timbouva;0;0;1.667623016
60549;RN04;Ephedranthus.pisocarpus;0;0;2.349410474
60550;RN04;Eplingiella.fruticosa;0;0;1.667623016
60551;RN04;Eremanthus.capitatus;0;0;1.667623016
60552;RN04;Erythrina.velutina;0;1;1.667623016
60553;RN04;Erythroxylum.barbatum;0;0;2.349410474
60554;RN04;Erythroxylum.betulaceum;0;0;1.667623016
60555;RN04;Erythroxylum.caatingae;0;1;2.349410474
60556;RN04;Erythroxylum.deciduum;0;0;2.349410474
60557;RN04;Erythroxylum.laetevirens;0;0;1.667623016
60558;RN04;Erythroxylum.maracasense;0;0;2.349410474
60559;RN04;Erythroxylum.pungens;0;1;2.349410474
60560;RN04;Erythroxylum.revolutum;0;0;2.349410474
60561;RN04;Erythroxylum.suberosum;0;0;2.349410474
60562;RN04;Erythroxylum.subrotundum;0;0;2.349410474
60563;RN04;Eugenia.aurata;0;0;2.349410474
60564;RN04;Eugenia.azuruensis;0;0;1.983392038
60565;RN04;Eugenia.candolleana;0;0;2.349410474
60566;RN04;Eugenia.dysenterica;0;0;2.349410474
60567;RN04;Eugenia.flavescens;0;0;2.349410474
60568;RN04;Eugenia.florida;0;0;2.349410474
60569;RN04;Eugenia.ligustrina;0;0;1.983392038
60570;RN04;Eugenia.punicifolia;0;0;1.983392038
60571;RN04;Eugenia.pyriformis;0;1;2.349410474
60572;RN04;Eugenia.stictopetala;0;0;2.349410474
60573;RN04;Eugenia.uniflora;0;0;1.983392038
60574;RN04;Euphorbia.comosa;0;0;1.983392038
60575;RN04;Euphorbia.phosphorea;0;1;1.983392038
60576;RN04;Fraunhofera.multiflora;0;0;1.224017133
60577;RN04;Fridericia.dispar;0;0;1.983392038
60578;RN04;Geoffroea.spinosa;0;0;1.983392038
60579;RN04;Godmania.dardanoi;0;0;1.983392038
60580;RN04;Goniorrhachis.marginata;0;0;1.983392038
60581;RN04;Guapira.graciliflora;0;0;2.349410474
60582;RN04;Guapira.laxa;0;0;2.349410474
60583;RN04;Guapira.noxia;0;1;2.349410474
60584;RN04;Guapira.opposita;0;0;2.349410474
60585;RN04;Guapira.tomentosa;0;0;2.349410474
60586;RN04;Guazuma.ulmifolia;0;0;1.983392038
60587;RN04;Guettarda.angelica;0;1;2.349410474
60588;RN04;Guettarda.platypoda;0;0;1.983392038
60589;RN04;Guettarda.sericea;0;1;1.983392038
60590;RN04;Guettarda.viburnoides;0;0;2.349410474
60591;RN04;Handroanthus.chrysotrichus;0;0;1.983392038
60592;RN04;Handroanthus.heptaphyllus;0;1;1.983392038
60593;RN04;Handroanthus.impetiginosus;0;1;1.983392038
60594;RN04;Handroanthus.ochraceus;0;0;1.983392038
60595;RN04;Handroanthus.serratifolius;0;0;1.983392038
60596;RN04;Handroanthus.spongiosus;0;0;1.983392038
60597;RN04;Harpochilus.neesianus;0;0;1.983392038
60598;RN04;Harrisia.adscendens;0;0;1.983392038
60599;RN04;Helicteres.baruensis;0;1;1.983392038
60600;RN04;Helicteres.brevispira;0;1;1.224017133
60601;RN04;Helicteres.eichleri;0;0;1.983392038
60602;RN04;Helicteres.heptandra;0;0;1.983392038
60603;RN04;Helicteres.muscosa;0;0;1.983392038
60604;RN04;Helicteres.velutina;0;0;1.983392038
60605;RN04;Heteropterys.trichanthera;0;0;1.983392038
60606;RN04;Hexasepalum.apiculatum;0;0;1.983392038
60607;RN04;Hirtella.racemosa;0;0;2.349410474
60608;RN04;Homalolepis.cuneata;0;0;1.983392038
60609;RN04;Hymenaea.courbaril;0;0;1.983392038
60610;RN04;Hymenaea.eriogyne;0;0;2.349410474
60611;RN04;Hymenaea.martiana;0;0;1.983392038
60612;RN04;Hymenaea.stigonocarpa;0;0;1.983392038
60613;RN04;Hymenaea.velutina;0;0;2.349410474
60614;RN04;Ilex.brevicuspis;0;0;1.983392038
60615;RN04;Indigofera.suffruticosa;0;1;1.983392038
60616;RN04;Inga.vera;0;0;1.983392038
60617;RN04;Jacaranda.brasiliana;0;0;1.983392038
60618;RN04;Jacaranda.jasminoides;0;0;1.983392038
60619;RN04;Jacaranda.rugosa;0;0;1.983392038
60620;RN04;Jacaratia.corumbensis;0;0;2.349410474
60621;RN04;Jatropha.mollissima;1;0;1.43022533
60622;RN04;Jatropha.mutabilis;0;0;1.43022533
60623;RN04;Jatropha.ribifolia;0;0;1.983392038
60624;RN04;Justicia.aequilabris;0;0;1.983392038
60625;RN04;Krameria.tomentosa;0;0;1.983392038
60626;RN04;Lachesiodendron.viridiflorum;0;0;1.983392038
60627;RN04;Lafoensia.glyptocarpa;0;0;1.983392038
60628;RN04;Lafoensia.pacari;0;0;1.983392038
60629;RN04;Lantana.canescens;0;0;1.983392038
60630;RN04;Lantana.fucata;0;1;1.983392038
60631;RN04;Lepidaploa.chalybaea;0;0;1.983392038
60632;RN04;Lepidaploa.cotoneaster;0;0;1.983392038
60633;RN04;Leptohyptis.calida;0;0;1.983392038
60634;RN04;Leptoscela.ruellioides;0;0;1.983392038
60635;RN04;Leucochloron.limae;0;0;0.746816729
60636;RN04;Libidibia.ferrea;0;1;1.983392038
60637;RN04;Lindackeria.ovata;0;0;1.983392038
60638;RN04;Lippia.alba;0;0;1.983392038
60639;RN04;Lippia.grata;0;0;1.983392038
60640;RN04;Lippia.origanoides;0;0;1.983392038
60641;RN04;Lonchocarpus.sericeus;0;1;1.983392038
60642;RN04;Luehea.candicans;0;0;2.033641452
60643;RN04;Luehea.divaricata;0;0;1.983392038
60644;RN04;Luehea.grandiflora;0;0;2.033641452
60645;RN04;Luehea.paniculata;0;0;1.983392038
60646;RN04;Luetzelburgia.auriculata;0;1;1.983392038
60647;RN04;Machaerium.acutifolium;0;0;1.983392038
60648;RN04;Machaerium.brasiliense;0;0;2.033641452
60649;RN04;Machaerium.hirtum;0;0;1.983392038
60650;RN04;Machaerium.scleroxylon;0;0;1.983392038
60651;RN04;Machaerium.villosum;0;0;1.983392038
60652;RN04;Machaonia.acuminata;0;0;1.224017133
60653;RN04;Maclura.tinctoria;0;0;2.349410474
60654;RN04;Magonia.pubescens;0;0;1.983392038
60655;RN04;Malvastrum.tomentosum;0;0;1.983392038
60656;RN04;Mandevilla.dardanoi;0;0;1.983392038
60657;RN04;Mandevilla.tenuifolia;0;0;1.983392038
60658;RN04;Manihot.anomala;0;0;2.349410474
60659;RN04;Manihot.caerulescens;1;0;2.349410474
60660;RN04;Manihot.carthagenensis;0;1;2.349410474
60661;RN04;Manihot.dichotoma;0;1;1.983392038
60662;RN04;Manihot.glaziovii;0;1;1.983392038
60663;RN04;Manihot.leptopoda;0;0;1.983392038
60664;RN04;Manilkara.rufula;0;0;1.983392038
60665;RN04;Maprounea.guianensis;0;0;1.983392038
60666;RN04;Marsdenia.loniceroides;0;0;1.983392038
60667;RN04;Medusantha.martiusii;0;0;1.983392038
60668;RN04;Melocactus.zehntneri;0;0;1.983392038
60669;RN04;Melochia.tomentosa;0;0;1.983392038
60670;RN04;Microdesmia.rigida;0;0;1.983392038
60671;RN04;Microstachys.corniculata;0;0;1.983392038
60672;RN04;Microtea.glochidiata;0;0;1.983392038
60673;RN04;Mimosa.acutistipula;0;0;1.224017133
60674;RN04;Mimosa.arenosa;1;0;1.224017133
60675;RN04;Mimosa.caesalpiniifolia;0;0;1.224017133
60676;RN04;Mimosa.hexandra;0;0;1.224017133
60677;RN04;Mimosa.invisa;0;0;1.983392038
60678;RN04;Mimosa.lewisii;0;0;1.983392038
60679;RN04;Mimosa.ophthalmocentra;1;0;1.224017133
60680;RN04;Mimosa.paraibana;0;0;1.983392038
60681;RN04;Mimosa.pigra;0;0;1.983392038
60682;RN04;Mimosa.pteridifolia;0;0;1.224017133
60683;RN04;Mimosa.sensitiva;0;0;2.399659888
60684;RN04;Mimosa.tenuiflora;1;0;1.224017133
60685;RN04;Mimosa.verrucosa;0;0;2.399659888
60686;RN04;Monteverdia.imbricata;0;0;2.399659888
60687;RN04;Monteverdia.obtusifolia;0;0;1.224017133
60688;RN04;Monteverdia.rigida;0;1;1.224017133
60689;RN04;Moquiniastrum.oligocephalum;0;0;2.033641452
60690;RN04;Muellera.campestris;0;1;2.399659888
60691;RN04;Muellera.obtusa;0;1;0.746816729
60692;RN04;Myrcia.guianensis;0;0;2.349410474
60693;RN04;Myrcia.multiflora;0;0;2.349410474
60694;RN04;Myrcia.splendens;0;0;2.399659888
60695;RN04;Myrcia.tomentosa;0;0;2.349410474
60696;RN04;Myriopus.rubicundus;0;1;2.399659888
60697;RN04;Neocalyptrocalyx.longifolium;0;1;2.399659888
60698;RN04;Ouratea.parvifolia;0;0;2.399659888
60699;RN04;Oxalis.psoraleoides;0;0;2.399659888
60700;RN04;Paliavana.tenuiflora;0;0;2.399659888
60701;RN04;Parapiptadenia.zehntneri;0;1;1.224017133
60702;RN04;Parkia.platycephala;0;0;2.399659888
60703;RN04;Pavonia.blanchetiana;0;0;2.399659888
60704;RN04;Pavonia.glazioviana;0;0;2.399659888
60705;RN04;Pavonia.varians;0;0;2.399659888
60706;RN04;Peixotoa.jussieuana;0;0;2.399659888
60707;RN04;Peltogyne.confertiflora;0;0;2.399659888
60708;RN04;Peltogyne.pauciflora;0;0;2.399659888
60709;RN04;Peltophorum.dubium;0;0;2.399659888
60710;RN04;Pereskia.bahiensis;0;0;2.349410474
60711;RN04;Pilocarpus.spicatus;0;0;1.224017133
60712;RN04;Pilosocereus.catingicola;0;0;2.349410474
60713;RN04;Pilosocereus.pachycladus;0;0;2.349410474
60714;RN04;Pilosocereus.piauhyensis;0;0;2.399659888
60715;RN04;Pilosocereus.tuberculatus;0;0;2.399659888
60716;RN04;Piptadenia.retusa;0;1;1.224017133
60717;RN04;Piriqueta.sidifolia;0;0;2.399659888
60718;RN04;Pithecellobium.diversifolium;0;1;2.349410474
60719;RN04;Pityrocarpa.moniliformis;1;0;1.224017133
60720;RN04;Pityrocarpa.obliqua;0;0;2.399659888
60721;RN04;Plathymenia.reticulata;0;0;2.033641452
60722;RN04;Platymiscium.floribundum;0;0;2.399659888
60723;RN04;Platypodium.elegans;0;0;2.715428909
60724;RN04;Pleroma.heteromallum;0;0;2.715428909
60725;RN04;Plumbago.scandens;0;1;2.715428909
60726;RN04;Poecilanthe.ulei;0;1;1.224017133
60727;RN04;Poeppigia.procera;0;0;2.715428909
60728;RN04;Prockia.crucis;0;1;2.349410474
60729;RN04;Pseudobombax.longiflorum;0;0;2.715428909
60730;RN04;Pseudobombax.marginatum;0;1;2.715428909
60731;RN04;Pseudobombax.simplicifolium;0;0;2.715428909
60732;RN04;Psidium.appendiculatum;0;0;2.715428909
60733;RN04;Psidium.myrtoides;0;0;2.715428909
60734;RN04;Psidium.schenckianum;0;1;2.349410474
60735;RN04;Pterocarpus.villosus;0;0;2.715428909
60736;RN04;Pterodon abruptus (Moric.) Benth.;0;0;NA
60737;RN04;Pterogyne.nitens;0;0;2.715428909
60738;RN04;Ptilochaeta.bahiensis;0;1;2.715428909
60739;RN04;Qualea.grandiflora;0;0;2.033641452
60740;RN04;Qualea.parviflora;0;0;2.033641452
60741;RN04;Randia.armata;0;0;2.349410474
60742;RN04;Rhamnidium.elaeocarpum;0;0;2.715428909
60743;RN04;Rhamnidium.molle;0;1;2.349410474
60744;RN04;Ruellia.asperula;0;1;2.715428909
60745;RN04;Ruellia.bahiensis;0;0;2.715428909
60746;RN04;Ruellia.geminiflora;0;0;2.715428909
60747;RN04;Ruellia.paniculata;0;0;2.715428909
60748;RN04;Ruprechtia.laxiflora;0;0;2.715428909
60749;RN04;Sapindus.saponaria;0;0;2.715428909
60750;RN04;Sapium.argutum;0;0;2.349410474
60751;RN04;Sapium.glandulosum;0;1;2.349410474
60752;RN04;Sarcomphalus.joazeiro;1;0;2.715428909
60753;RN04;Schinopsis.brasiliensis;0;1;2.715428909
60754;RN04;Schinus.terebinthifolia;0;0;2.349410474
60755;RN04;Schoepfia.brasiliensis;0;0;2.349410474
60756;RN04;Sebastiania.brasiliensis;0;0;2.349410474
60757;RN04;Sebastiania.macrocarpa;0;1;2.349410474
60758;RN04;Senegalia.bahiensis;0;0;1.224017133
60759;RN04;Senegalia.langsdorffii;0;0;1.224017133
60760;RN04;Senegalia.martii;0;0;1.224017133
60761;RN04;Senegalia.piauhiensis;0;0;1.224017133
60762;RN04;Senegalia.polyphylla;1;0;1.224017133
60763;RN04;Senegalia.riparia;0;0;2.715428909
60764;RN04;Senegalia.tenuifolia;0;1;2.715428909
60765;RN04;Senna.acuruensis;0;0;1.224017133
60766;RN04;Senna.alata;0;0;1.224017133
60767;RN04;Senna.aurantia;0;0;2.715428909
60768;RN04;Senna.cana;0;0;2.349410474
60769;RN04;Senna.cearensis;0;0;1.224017133
60770;RN04;Senna.gardneri;0;0;1.224017133
60771;RN04;Senna.macranthera;0;1;2.349410474
60772;RN04;Senna.martiana;0;0;2.715428909
60773;RN04;Senna.occidentalis;0;1;2.715428909
60774;RN04;Senna.rizzinii;0;0;2.715428909
60775;RN04;Senna.spectabilis;0;1;2.715428909
60776;RN04;Senna.splendida;0;0;2.715428909
60777;RN04;Senna.trachypus;0;0;1.224017133
60778;RN04;Sesbania.exasperata;0;0;2.715428909
60779;RN04;Sida.ciliaris;0;0;2.715428909
60780;RN04;Sida.galheirensis;0;1;2.715428909
60781;RN04;Sida.glomerata;0;1;2.715428909
60782;RN04;Sida.spinosa;0;0;2.715428909
60783;RN04;Sidastrum.paniculatum;0;0;2.715428909
60784;RN04;Sideroxylon.obtusifolium;0;1;2.349410474
60785;RN04;Solanum.crinitum;0;0;2.349410474
60786;RN04;Solanum.gardneri;0;0;2.715428909
60787;RN04;Solanum.megalonyx;0;0;2.715428909
60788;RN04;Solanum.paludosum;0;0;2.715428909
60789;RN04;Solanum.paniculatum;0;0;2.715428909
60790;RN04;Solanum.rhytidoandrum;0;0;2.715428909
60791;RN04;Solanum.stipulaceum;0;0;2.349410474
60792;RN04;Spondias.mombin;0;1;2.715428909
60793;RN04;Spondias.tuberosa;0;1;2.349410474
60794;RN04;Stachytarpheta.coccinea;0;0;2.715428909
60795;RN04;Sterculia.striata;0;0;2.715428909
60796;RN04;Stigmaphyllon.paralias;0;0;2.715428909
60797;RN04;Stillingia.trapezoidea;0;0;2.715428909
60798;RN04;Strychnos.rubiginosa;0;0;2.715428909
60799;RN04;Stylosanthes.humilis;0;0;2.715428909
60800;RN04;Stylosanthes.viscosa;0;0;2.715428909
60801;RN04;Swartzia.flaemingii;0;0;2.715428909
60802;RN04;Sweetia.fruticosa;0;0;2.715428909
60803;RN04;Syagrus.cearensis;0;0;2.715428909
60804;RN04;Syagrus.coronata;0;0;2.715428909
60805;RN04;Syagrus.oleracea;0;0;2.715428909
60806;RN04;Tabebuia.aurea;0;0;2.715428909
60807;RN04;Tabebuia.reticulata;0;0;2.715428909
60808;RN04;Tabebuia.roseoalba;0;0;2.715428909
60809;RN04;Tacinga.inamoena;0;0;2.715428909
60810;RN04;Tacinga.palmadora;0;0;2.715428909
60811;RN04;Talisia.esculenta;0;0;2.715428909
60812;RN04;Terminalia.actinophylla;0;0;2.715428909
60813;RN04;Terminalia.fagifolia;0;0;2.715428909
60814;RN04;Terminalia.tetraphylla;0;0;2.715428909
60815;RN04;Tocoyena.formosa;0;0;2.715428909
60816;RN04;Tocoyena.sellowiana;0;1;2.349410474
60817;RN04;Tragia.volubilis;0;0;2.715428909
60818;RN04;Trema.micrantha;0;0;2.715428909
60819;RN04;Trichilia.elegans;0;0;2.349410474
60820;RN04;Trichilia.hirta;0;0;2.349410474
60821;RN04;Trigonia.nivea;0;0;2.715428909
60822;RN04;Triplaris.gardneriana;0;1;2.715428909
60823;RN04;Trischidium.molle;0;0;1.224017133
60824;RN04;Turnera.blanchetiana;0;0;2.715428909
60825;RN04;Turnera.calyptrocarpa;0;0;2.715428909
60826;RN04;Turnera.cearensis;0;0;2.715428909
60827;RN04;Turnera.diffusa;0;0;2.715428909
60828;RN04;Vachellia.farnesiana;0;1;2.715428909
60829;RN04;Varronia.curassavica;0;0;2.715428909
60830;RN04;Varronia.dardani;0;0;2.715428909
60831;RN04;Varronia.globosa;0;1;2.715428909
60832;RN04;Varronia.leucocephala;0;1;2.715428909
60833;RN04;Varronia.leucomalloides;0;0;2.715428909
60834;RN04;Varronia.multispicata;0;0;2.715428909
60835;RN04;Vatairea.macrocarpa;0;0;2.715428909
60836;RN04;Verbesina.macrophylla;0;0;2.715428909
60837;RN04;Vitex.cymosa;0;0;2.715428909
60838;RN04;Vitex.gardneriana;0;0;2.349410474
60839;RN04;Vitex.polygama;0;0;2.349410474
60840;RN04;Vitex.rufescens;0;0;2.715428909
60841;RN04;Vitex.schaueriana;0;0;2.715428909
60842;RN04;Waltheria.brachypetala;0;0;2.715428909
60843;RN04;Waltheria.ferruginea;0;0;2.715428909
60844;RN04;Waltheria.rotundifolia;0;0;2.715428909
60845;RN04;Wedelia.villosa;0;0;2.715428909
60846;RN04;Wissadula.amplissima;0;1;2.715428909
60847;RN04;Wissadula.contracta;0;1;2.715428909
60848;RN04;Ximenia.americana;0;1;2.349410474
60849;RN04;Ximenia.intermedia;1;0;2.715428909
60850;RN04;Xiquexique.gounellei;0;0;2.715428909
60851;RN04;Xylosma.ciliatifolia;0;0;2.349410474
60852;RN04;Zanthoxylum.hamadryadicum;0;0;2.715428909
60853;RN04;Zanthoxylum.petiolare;0;0;2.715428909
60854;RN04;Zanthoxylum.rhoifolium;0;0;2.715428909
60855;RN04;Zanthoxylum.riedelianum;0;0;2.715428909
60856;RN04;Zanthoxylum.stelligerum;0;0;2.715428909
60857;RN04;Zeyheria.tuberculosa;0;0;2.715428909
60858;RN04;Ziziphus.cotinifolia;0;1;2.715428909
60859;RN05;Acalypha.brasiliensis;0;0;0.857998697
60860;RN05;Aeschynomene.martii;0;0;0.857998697
60861;RN05;Agonandra.brasiliensis;0;0;0.857998697
60862;RN05;Albizia.inundata;0;0;0.857998697
60863;RN05;Albizia.niopoides;0;0;0.857998697
60864;RN05;Albizia.polycephala;0;0;0.857998697
60865;RN05;Alibertia.edulis;0;0;2.349410474
60866;RN05;Allamanda.blanchetii;0;0;0.857998697
60867;RN05;Allophylus.edulis;0;0;2.349410474
60868;RN05;Allophylus.quercifolius;0;1;2.349410474
60869;RN05;Allophylus.racemosus;0;0;2.349410474
60870;RN05;Alseis.floribunda;0;0;0.857998697
60871;RN05;Alternanthera.brasiliana;0;0;0.857998697
60872;RN05;Alternanthera.tenella;0;0;0.857998697
60873;RN05;Amasonia.campestris;0;0;0.857998697
60874;RN05;Amburana.cearensis;0;1;0.857998697
60875;RN05;Anacardium.occidentale;0;0;0.857998697
60876;RN05;Anadenanthera.colubrina;0;1;0.857998697
60877;RN05;Anisacanthus.trilobus;0;0;0.857998697
60878;RN05;Annona.leptopetala;0;0;0.857998697
60879;RN05;Annona.vepretorum;0;1;2.349410474
60880;RN05;Apuleia.leiocarpa;0;0;0.857998697
60881;RN05;Aralia.warmingiana;0;1;0.857998697
60882;RN05;Arrojadoa.rhodantha;0;1;0.857998697
60883;RN05;Aspidosperma.cuspa;0;1;2.033641452
60884;RN05;Aspidosperma.discolor;0;0;0.857998697
60885;RN05;Aspidosperma.multiflorum;0;0;2.033641452
60886;RN05;Aspidosperma.pyrifolium;1;0;0.857998697
60887;RN05;Aspidosperma.subincanum;0;0;0.857998697
60888;RN05;Astronium.fraxinifolium;0;0;0.857998697
60889;RN05;Astronium.urundeuva;0;1;0.857998697
60890;RN05;Averrhoidium.gardnerianum;0;0;2.349410474
60891;RN05;Balfourodendron.molle;0;0;0.857998697
60892;RN05;Barnebya.harleyi;0;0;0.857998697
60893;RN05;Bauhinia.acuruana;0;0;0.857998697
60894;RN05;Bauhinia.cheilantha;0;1;1.224017133
60895;RN05;Bauhinia.dubia;0;0;0.857998697
60896;RN05;Bauhinia.forficata;1;0;0.857998697
60897;RN05;Bauhinia.pentandra;0;0;1.224017133
60898;RN05;Bauhinia.pulchella;0;0;1.224017133
60899;RN05;Bauhinia.subclavata;0;0;0.857998697
60900;RN05;Bauhinia.ungulata;0;0;1.224017133
60901;RN05;Begonia.saxicola;0;0;0.857998697
60902;RN05;Borreria.verticillata;0;0;0.857998697
60903;RN05;Bougainvillea.praecox;0;0;0.857998697
60904;RN05;Bowdichia.virgilioides;0;0;1.224017133
60905;RN05;Brosimum.gaudichaudii;0;0;2.349410474
60906;RN05;Brunfelsia.uniflora;0;1;0.857998697
60907;RN05;Buchenavia.tetraphylla;0;0;0.857998697
60908;RN05;Byrsonima.gardneriana;0;0;2.349410474
60909;RN05;Byrsonima.sericea;0;0;2.349410474
60910;RN05;Byrsonima.vacciniifolia;0;0;2.349410474
60911;RN05;Calliandra.aeschynomenoides;0;0;0.857998697
60912;RN05;Calliandra.depauperata;0;0;0.857998697
60913;RN05;Calliandra.umbellifera;0;0;0.857998697
60914;RN05;Callisthene.fasciculata;0;0;0.857998697
60915;RN05;Callisthene.microphylla;0;0;2.033641452
60916;RN05;Campomanesia.aromatica;0;0;0.857998697
60917;RN05;Campomanesia.eugenioides;0;1;2.349410474
60918;RN05;Campomanesia.velutina;0;0;0.857998697
60919;RN05;Capsicum.parvifolium;0;1;0.857998697
60920;RN05;Casearia.guianensis;0;0;2.349410474
60921;RN05;Casearia.selloana;0;0;2.349410474
60922;RN05;Casearia.sylvestris;0;0;2.349410474
60923;RN05;Cassia.ferruginea;0;0;0.857998697
60924;RN05;Cavanillesia.umbellata;0;0;0.857998697
60925;RN05;Cecropia.pachystachya;0;0;0.857998697
60926;RN05;Cedrela.fissilis;0;0;0.857998697
60927;RN05;Cedrela.odorata;0;0;0.857998697
60928;RN05;Ceiba.glaziovii;0;1;0.857998697
60929;RN05;Ceiba.pubiflora;0;0;0.857998697
60930;RN05;Celtis.brasiliensis;0;0;2.349410474
60931;RN05;Celtis.iguanaea;0;0;2.349410474
60932;RN05;Cenostigma.bracteosum;0;1;1.224017133
60933;RN05;Cenostigma.macrophyllum;0;0;1.224017133
60934;RN05;Cenostigma.microphyllum;0;0;1.224017133
60935;RN05;Cenostigma.nordestinum;0;1;1.224017133
60936;RN05;Cenostigma.pluviosum;0;0;1.224017133
60937;RN05;Cenostigma.pyramidale;1;0;1.224017133
60938;RN05;Centrolobium.sclerophyllum;0;0;0.857998697
60939;RN05;Cereus.albicaulis;0;0;0.857998697
60940;RN05;Cereus.jamacaru;0;1;0.857998697
60941;RN05;Chamaecrista.amiciella;0;0;0.857998697
60942;RN05;Chamaecrista.belemii;0;0;0.857998697
60943;RN05;Chamaecrista.calycioides;0;0;0.857998697
60944;RN05;Chamaecrista.desvauxii;0;0;0.857998697
60945;RN05;Chamaecrista.duckeana;0;1;0.857998697
60946;RN05;Chamaecrista.eitenorum;0;0;1.224017133
60947;RN05;Chamaecrista.flexuosa;0;0;0.857998697
60948;RN05;Chamaecrista.nictitans;0;0;0.857998697
60949;RN05;Chamaecrista.ramosa;0;0;0.857998697
60950;RN05;Chamaecrista.zygophylloides;0;0;0.857998697
60951;RN05;Chiococca.alba;0;0;0.857998697
60952;RN05;Chloroleucon.dumosum;0;1;0.857998697
60953;RN05;Chloroleucon.foliolosum;0;1;1.590035568
60954;RN05;Chloroleucon.mangense;0;0;1.064206894
60955;RN05;Chloroleucon.tortum;0;0;1.064206894
60956;RN05;Chomelia.obtusa;0;0;2.349410474
60957;RN05;Chrysophyllum.marginatum;0;0;2.349410474
60958;RN05;Clidemia.hirta;0;0;1.112835165
60959;RN05;Clusia.nemorosa;0;0;2.349410474
60960;RN05;Cnidoscolus.bahianus;0;0;1.43022533
